  1957.4583;   850; 0;000
  1957.5417;   911; 0;000
  1957.6250;   908; 0;000
  1957.7083;   890; 0;000
  1957.7917;   853; 0;000
  1957.8750;   789; 0;000
  1957.9583;   750; 0;000
  1958.0417;   710; 0;000
  1958.1250;   744; 0;000
  1958.2083;   735; 0;000
  1958.2917;   765; 0;000
  1958.3750;   762; 0;000
  1958.4583;   762; 0;000
  1958.5417;   826; 0;000
  1958.6250;   853; 0;000
  1958.7083;   792; 0;000
  1958.7917;   765; 0;000
  1958.8750;   732; 0;000
  1958.9583;   643; 0;000
  1959.0417;   579; 0;000
  1959.1250;   689; 0;000
  1959.2083;   744; 0;000
  1959.2917;   829; 0;000
  1959.3750;   847; 0;000
  1959.4583;   866; 0;000
  1959.5417;   881; 0;000
  1959.6250;   869; 0;000
  1959.7083;   872; 0;000
  1959.7917;   817; 0;000
  1959.8750;   750; 0;000
  1959.9583;   728; 0;000
  1960.0417;   719; 0;000
  1960.1250;   802; 0;000
  1960.2083;   786; 0;000
  1960.2917;   847; 0;000
  1960.3750;   863; 0;000
  1960.4583;   899; 0;000
  1960.5417;   878; 0;000
  1960.6250;   884; 0;000
  1960.7083;   811; 0;000
  1960.7917;   808; 0;000
  1960.8750;   792; 0;000
  1960.9583;   750; 0;000
  1961.0417;   750; 0;000
  1961.1250;   783; 0;000
  1961.2083;   844; 0;000
  1961.2917;   835; 0;000
  1961.3750;   887; 0;000
  1961.4583;   939; 0;000
  1961.5417;   920; 0;000
  1961.6250;   866; 0;000
  1961.7083;   881; 0;000
  1961.7917;   860; 0;000
  1961.8750;   783; 0;000
  1961.9583;   780; 0;000
  1962.0417;   841; 0;000
  1962.1250;   823; 0;000
  1962.2083;   872; 0;000
  1962.2917;   948; 0;000
  1962.3750;   936; 0;000
  1962.4583;   896; 0;000
  1962.5417;   860; 0;000
  1962.6250;   869; 0;000
  1962.7083;   811; 0;000
  1962.7917;   796; 0;000
  1962.8750;   786;99;000
  1962.9583;   762; 0;000
  1963.0417;   774; 0;000
  1963.1250;   762; 0;000
  1963.2083;   890; 0;000
  1963.2917;   920; 0;000
  1963.3750;   908; 0;000
  1963.4583;   860; 0;000
  1963.5417;   783; 0;000
  1963.6250;   802; 0;000
  1963.7083;   802; 0;000
  1963.7917;   689; 0;000
  1963.8750;   671; 0;000
  1963.9583;   637; 0;000
  1964.0417;   704; 0;000
  1964.1250;   747; 0;000
  1964.2083;   753; 0;000
  1964.2917;   780; 0;000
  1964.3750;   808; 0;000
  1964.4583;   853; 0;000
  1964.5417;   884; 0;000
  1964.6250;   875; 0;000
  1964.7083;   847; 0;000
  1964.7917;   771; 0;000
  1964.8750;   786; 0;000
  1964.9583;   774; 0;000
  1965.0417;   774;99;000
  1965.1250;   860; 0;000
  1965.2083;   841; 0;000
  1965.2917;   841;99;000
  1965.3750;   835; 0;000
  1965.4583;   823; 0;000
  1965.5417;   884; 0;000
  1965.6250;   884; 0;000
  1965.7083;   856; 0;000
  1965.7917;   786; 0;000
  1965.8750;   710; 0;000
  1965.9583;   704; 0;000
  1966.0417;   716; 0;000
  1966.1250;   750; 0;000
  1966.2083;   771; 0;000
  1966.2917;   789; 0;000
  1966.3750;   829; 0;000
  1966.4583;   841; 0;000
  1966.5417;   853; 0;000
  1966.6250;   860; 0;000
  1966.7083;   872; 0;000
  1966.7917;   847; 0;000
  1966.8750;   738; 0;000
  1966.9583;   753; 0;000
  1967.0417;   725; 0;000
  1967.1250;   735; 0;000
  1967.2083;   738; 0;000
  1967.2917;   762; 0;000
  1967.3750;   777; 0;000
  1967.4583;   762; 0;000
  1967.5417;   814; 0;000
  1967.6250;   792; 0;000
  1967.7083;   728; 0;000
  1967.7917;   756; 0;000
  1967.8750;   646; 0;000
  1967.9583;   570; 0;000
  1968.0417;   713; 0;000
  1968.1250;   780; 0;000
  1968.2083;   814; 0;000
  1968.2917;   789; 0;000
  1968.3750;   814; 0;000
  1968.4583;   817; 0;000
  1968.5417;   835; 0;000
  1968.6250;   789; 0;000
  1968.7083;   774; 0;000
  1968.7917;   695; 0;000
  1968.8750;   628; 0;000
  1968.9583;   536; 0;000
  1969.0417;   600; 0;000
  1969.1250;   671;99;000
  1969.2083;   762;99;000
  1969.2917;   750;99;000
  1969.3750;   741; 0;000
  1969.4583;   786; 0;000
  1969.5417;   866; 0;000
  1969.6250;   856; 0;000
  1969.7083;   841; 0;000
  1969.7917;   786; 0;000
  1969.8750;   835; 0;000
  1969.9583;   792; 0;000
  1970.0417;   750; 0;000
  1970.1250;   817; 0;000
  1970.2083;   856; 0;000
  1970.2917;   832; 0;000
  1970.3750;   890; 0;000
  1970.4583;   969; 0;000
  1970.5417;   972; 0;000
  1970.6250;   939; 0;000
  1970.7083;   963; 0;000
  1970.7917;   936; 0;000
  1970.8750;   896; 0;000
  1970.9583;   939;99;000
  1971.0417;   902;99;000
  1971.1250;   902;99;000
  1971.2083;   884; 0;000
  1971.2917;   899; 0;000
  1971.3750;   887; 0;000
  1971.4583;   942; 0;000
  1971.5417;   985; 0;000
  1971.6250;   945; 0;000
  1971.7083;   936; 0;000
  1971.7917;   899;99;000
  1971.8750;   869; 0;000
  1971.9583;   902; 0;000
  1972.0417;   835; 0;000
  1972.1250;   838; 0;000
  1972.2083;   808; 0;000
  1972.2917;   783; 0;000
  1972.3750;   780; 0;000
  1972.4583;   762; 0;000
  1972.5417;   759; 0;000
  1972.6250;   668; 0;000
  1972.7083;   549; 0;000
  1972.7917;   375; 0;000
  1972.8750;   494; 0;000
  1972.9583;   543;99;000
  1973.0417;   594;99;000
  1973.1250;   594; 0;000
  1973.2083;   622; 0;000
  1973.2917;   753; 0;000
  1973.3750;   808; 0;000
  1973.4583;   890; 0;000
  1973.5417;   917; 0;000
  1973.6250;   924;99;000
  1973.7083;   924;99;000
  1973.7917;   924;99;000
  1973.8750;   899; 0;000
  1973.9583;   856; 0;000
  1974.0417;   869; 0;000
  1974.1250;   890; 0;000
  1974.2083;   853; 0;000
  1974.2917;   856; 0;000
  1974.3750;   835;99;000
  1974.4583;   799; 0;000
  1974.5417;   799;99;000
  1974.6250;   762; 0;000
  1974.7083;   738; 0;000
  1974.7917;   789;99;000
  1974.8750;   680; 0;000
  1974.9583;   674; 0;000
  1975.0417;   744; 0;000
  1975.1250;   802; 0;000
  1975.2083;   841; 0;000
  1975.2917;   841; 0;000
  1975.3750;   884; 0;000
  1975.4583;   948; 0;000
  1975.5417;   969; 0;000
  1975.6250;-99999;00;000
  1975.7083;-99999;00;000
  1975.7917;   905; 0;000
  1975.8750;-99999;00;000
  1975.9583;-99999;00;000
  1976.0417;-99999;00;000
  1976.1250;-99999;00;000
  1976.2083;-99999;00;000
  1976.2917;   899; 0;000
  1976.3750;-99999;00;000
  1976.4583;-99999;00;000
  1976.5417;-99999;00;000
  1976.6250;-99999;00;000
  1976.7083;-99999;00;000
  1976.7917;-99999;00;000
  1976.8750;-99999;00;000
  1976.9583;   777; 0;000
  1977.0417;   796; 0;000
  1977.1250;   838;99;000
  1977.2083;   872; 0;000
  1977.2917;   890; 0;000
  1977.3750;   869; 0;000
  1977.4583;   878; 0;000
  1977.5417;   872; 0;000
  1977.6250;   872; 0;000
  1977.7083;   911; 0;000
  1977.7917;   838; 0;000
  1977.8750;   713; 0;000
  1977.9583;   710; 0;000
  1978.0417;   722; 0;000
  1978.1250;   771; 0;000
  1978.2083;   756; 0;000
  1978.2917;   792; 0;000
  1978.3750;   853; 0;000
  1978.4583;   844; 0;000
  1978.5417;   911; 0;000
  1978.6250;   911; 0;000
  1978.7083;   872; 0;000
  1978.7917;   863; 0;000
  1978.8750;   823; 0;000
  1978.9583;   732; 0;000
  1979.0417;   716; 0;000
  1979.1250;   677; 0;000
  1979.2083;   747; 0;000
  1979.2917;   792; 0;000
  1979.3750;   805; 0;000
  1979.4583;   850; 0;000
  1979.5417;   924; 0;000
  1979.6250;   869; 0;000
  1979.7083;   811; 0;000
  1979.7917;   783; 0;000
  1979.8750;   789; 0;000
  1979.9583;   732; 0;000
  1980.0417;   719; 0;000
  1980.1250;   750; 0;000
  1980.2083;   796; 0;000
  1980.2917;   869; 0;000
  1980.3750;   853; 0;000
  1980.4583;   875; 0;000
  1980.5417;   887; 0;000
  1980.6250;   899; 0;000
  1980.7083;   844; 0;000
  1980.7917;   799; 0;000
  1980.8750;   802; 0;000
  1980.9583;   725; 0;000
  1981.0417;   756; 0;000
  1981.1250;   777; 0;000
  1981.2083;   829; 0;000
  1981.2917;   814; 0;000
  1981.3750;   841; 0;000
  1981.4583;   878; 0;000
  1981.5417;   960; 0;000
  1981.6250;   960; 0;000
  1981.7083;   908; 0;000
  1981.7917;   936; 0;000
  1981.8750;   881; 0;000
  1981.9583;   792; 0;000
  1982.0417;   850; 0;000
  1982.1250;   860; 0;000
  1982.2083;   860; 0;000
  1982.2917;   863; 0;000
  1982.3750;   856; 0;000
  1982.4583;   805; 0;000
  1982.5417;   826; 0;000
  1982.6250;   738; 0;000
  1982.7083;   738; 0;000
  1982.7917;   646; 0;000
  1982.8750;   558; 0;000
  1982.9583;   512; 0;000
  1983.0417;   539; 0;000
  1983.1250;   527; 0;000
  1983.2083;   637; 0;000
  1983.2917;   664; 0;000
  1983.3750;   680; 0;000
  1983.4583;   741; 0;000
  1983.5417;   811; 0;000
  1983.6250;   774; 0;000
  1983.7083;   814; 0;000
  1983.7917;   817; 0;000
  1983.8750;   820; 0;000
  1983.9583;   774; 0;000
  1984.0417;   808; 0;000
  1984.1250;   838; 0;000
  1984.2083;   881; 0;000
  1984.2917;   936; 0;000
  1984.3750;   963; 0;000
  1984.4583;   997; 0;000
  1984.5417;   994; 0;000
  1984.6250;   981; 0;000
  1984.7083;   975; 0;000
  1984.7917;   914; 0;000
  1984.8750;   814; 0;000
  1984.9583;   869; 0;000
  1985.0417;   826; 0;000
  1985.1250;   893; 0;000
  1985.2083;   899; 0;000
  1985.2917;   948; 0;000
  1985.3750;   850; 0;000
  1985.4583;   838; 0;000
  1985.5417;   856; 0;000
  1985.6250;   850; 0;000
  1985.7083;   826; 0;000
  1985.7917;   802; 0;000
  1985.8750;   765; 0;000
  1985.9583;   811; 0;000
  1986.0417;   844; 0;000
  1986.1250;   829; 0;000
  1986.2083;   780; 0;000
  1986.2917;-99999;00;000
  1986.3750;   838; 0;000
  1986.4583;   893; 0;000
  1986.5417;   847; 0;000
  1986.6250;-99999;00;000
  1986.7083;-99999;00;000
  1986.7917;-99999;00;000
  1986.8750;   643; 0;000
  1986.9583;   671; 0;000
  1987.0417;   637; 0;000
  1987.1250;   631; 0;000
  1987.2083;   668; 0;000
  1987.2917;   695; 0;000
  1987.3750;   777; 0;000
  1987.4583;   866; 0;000
  1987.5417;   853; 0;000
  1987.6250;   805; 0;000
  1987.7083;   863; 0;000
  1987.7917;   747; 0;000
  1987.8750;   713; 0;000
  1987.9583;   649; 0;000
  1988.0417;   546; 0;000
  1988.1250;-99999;00;000
  1988.2083;   808; 0;000
  1988.2917;   841; 0;000
  1988.3750;   856; 0;000
  1988.4583;   896; 0;000
  1988.5417;   893; 0;000
  1988.6250;   878; 0;000
  1988.7083;   942; 0;000
  1988.7917;   945; 0;000
  1988.8750;   905; 0;000
  1988.9583;   936; 0;000
  1989.0417;   950; 0;000
  1989.1250;   930; 0;000
  1989.2083;   930; 0;000
  1989.2917;   910; 0;000
  1989.3750;   850; 0;000
  1989.4583;   820; 0;000
  1989.5417;   840; 0;000
  1989.6250;   850; 0;000
  1989.7083;   790; 0;000
  1989.7917;   740; 0;000
  1989.8750;   670; 0;000
  1989.9583;   740; 0;000
  1990.0417;   600; 0;000
  1990.1250;   700; 0;000
  1990.2083;   760; 0;000
  1990.2917;   740; 0;000
  1990.3750;   760; 0;000
  1990.4583;   780; 0;000
  1990.5417;   760; 0;000
  1990.6250;   790; 0;000
  1990.7083;   760; 0;000
  1990.7917;   700; 0;000
  1990.8750;   750; 0;000
  1990.9583;   670; 0;000
  1991.0417;   664; 0;000
  1991.1250;   692; 0;000
  1991.2083;   741; 0;000
  1991.2917;   701; 0;000
  1991.3750;   634; 0;000
  1991.4583;   768; 0;000
  1991.5417;   863; 0;000
  1991.6250;   869; 0;000
  1991.7083;   783; 0;000
  1991.7917;   762; 0;000
  1991.8750;   741; 0;000
  1991.9583;   616; 0;000
  1992.0417;   628; 0;000
  1992.1250;   677; 0;000
  1992.2083;   777; 0;000
  1992.2917;   817; 0;000
  1992.3750;   783; 0;000
  1992.4583;   796; 0;000
  1992.5417;   768; 0;000
  1992.6250;   811; 0;000
  1992.7083;   744; 0;000
  1992.7917;   741; 0;000
  1992.8750;   677; 0;000
  1992.9583;   634; 0;000
  1993.0417;-99999;00;000
  1993.1250;-99999;00;000
  1993.2083;   713; 0;000
  1993.2917;   744; 0;000
  1993.3750;   850; 0;000
  1993.4583;   902; 0;000
  1993.5417;   914; 0;000
  1993.6250;   936; 0;000
  1993.7083;   902; 0;000
  1993.7917;   841; 0;000
  1993.8750;   805; 0;000
  1993.9583;   814; 0;000
  1994.0417;   811; 0;000
  1994.1250;   841; 0;000
  1994.2083;   869; 0;000
  1994.2917;   878; 0;000
  1994.3750;   896; 0;000
  1994.4583;   930; 0;000
  1994.5417;   981; 0;000
  1994.6250;   920; 0;000
  1994.7083;   911; 0;000
  1994.7917;   829; 0;000
  1994.8750;   689; 0;000
  1994.9583;   741; 0;000
  1995.0417;   716; 0;000
  1995.1250;   668; 0;000
  1995.2083;   692; 0;000
  1995.2917;   750; 0;000
  1995.3750;   792; 0;000
  1995.4583;   896; 0;000
  1995.5417;   948; 0;000
  1995.6250;   924; 0;000
  1995.7083;   893; 0;000
  1995.7917;   881; 0;000
  1995.8750;   863; 0;000
  1995.9583;   856; 0;000
  1996.0417;   863; 0;000
  1996.1250;   933; 0;000
  1996.2083;   935; 0;000
  1996.2917;   942; 0;000
  1996.3750;   948; 0;000
  1996.4583;   976; 0;000
  1996.5417;  1012; 0;000
  1996.6250;   977; 0;000
  1996.7083;   946; 0;000
  1996.7917;   882; 0;000
  1996.8750;   832; 0;000
  1996.9583;   704; 0;000
  1997.0417;   725; 0;000
  1997.1250;   801; 0;000
  1997.2083;   849; 0;000
  1997.2917;   840; 0;000
  1997.3750;   769; 0;000
  1997.4583;   739; 0;000
  1997.5417;   749; 0;000
  1997.6250;   732; 0;000
  1997.7083;   660; 0;000
  1997.7917;   668; 0;000
  1997.8750;   613; 0;000
  1997.9583;-99999;00;000
  1998.0417;-99999;00;000
  1998.1250;-99999;00;000
  1998.2083;-99999;00;000
  1998.2917;-99999;00;000
  1998.3750;-99999;00;000
  1998.4583;-99999;00;000
  1998.5417;-99999;00;000
  1998.6250;-99999;00;000
  1998.7083;-99999;00;000
  1998.7917;-99999;00;000
  1998.8750;-99999;00;000
  1998.9583;-99999;00;000
  1999.0417;-99999;00;000
  1999.1250;   972; 0;000
  1999.2083;   986; 0;000
  1999.2917;  1020; 0;000
  1999.3750;  1000; 0;000
  1999.4583;-99999;00;000
  1999.5417;-99999;00;000
  1999.6250;   980; 0;000
  1999.7083;-99999;00;000
  1999.7917;-99999;00;000
  1999.8750;-99999;00;000
  1999.9583;   910; 0;000
  2000.0417;   902; 0;000
  2000.1250;   902; 0;000
  2000.2083;   931; 0;000
  2000.2917;   937; 0;000
  2000.3750;  1014; 0;000
  2000.4583;   999; 0;000
  2000.5417;  1053; 0;000
  2000.6250;  1021; 0;000
  2000.7083;   978; 0;000
  2000.7917;   954; 0;000
  2000.8750;   905; 0;000
  2000.9583;   895; 0;000
  2001.0417;   906; 0;000
  2001.1250;   935; 0;000
  2001.2083;   920; 0;000
  2001.2917;   951; 0;000
  2001.3750;   963; 0;000
  2001.4583;  1023; 0;000
  2001.5417;   975; 0;000
  2001.6250;   965; 0;000
  2001.7083;   908; 0;000
  2001.7917;   870; 0;000
  2001.8750;   899; 0;000
  2001.9583;   851; 0;000
  2002.0417;   825; 0;000
  2002.1250;   859; 0;000
  2002.2083;   909; 0;000
  2002.2917;   937; 0;000
  2002.3750;   951; 0;000
  2002.4583;  1015; 0;000
  2002.5417;  1009; 0;000
  2002.6250;   963; 0;000
  2002.7083;   847; 0;000
  2002.7917;   772; 0;000
  2002.8750;   739; 0;000
  2002.9583;   617; 0;000
  2003.0417;   758; 0;000
  2003.1250;   804; 0;000
  2003.2083;   756; 0;000
  2003.2917;   752; 0;000
  2003.3750;   949; 0;000
  2003.4583;   911; 0;000
  2003.5417;   948; 0;000
  2003.6250;  1011; 0;000
  2003.7083;   974; 0;000
  2003.7917;   922; 0;000
  2003.8750;   871; 0;000
  2003.9583;   846; 0;000
  2004.0417;   839; 0;000
  2004.1250;   879; 0;000
  2004.2083;   946; 0;000
  2004.2917;   981; 0;000
  2004.3750;   988; 0;000
  2004.4583;-99999;00;000
  2004.5417;-99999;00;000
  2004.6250;-99999;00;000
  2004.7083;-99999;00;000
  2004.7917;   836; 0;000
  2004.8750;   797; 0;000
  2004.9583;   741; 0;000
  2005.0417;   732; 0;000
  2005.1250;   698; 0;000
  2005.2083;   833; 0;000
  2005.2917;   959; 0;000
  2005.3750;   992; 0;000
  2005.4583;  1017; 0;000
  2005.5417;  1025; 0;000
  2005.6250;   973; 0;000
  2005.7083;   927; 0;000
  2005.7917;   949; 0;000
  2005.8750;   916; 0;000
  2005.9583;   915; 0;000
  2006.0417;   911; 0;000
  2006.1250;   933; 0;000
  2006.2083;  1002; 0;000
  2006.2917;  1024; 0;000
  2006.3750;  1048; 0;000
  2006.4583;  1044; 0;000
  2006.5417;  1042; 0;000
  2006.6250;   969; 0;000
  2006.7083;   984; 0;000
  2006.7917;   916; 0;000
  2006.8750;   863; 0;000
  2006.9583;   878; 0;000
  2007.0417;   833; 0;000
  2007.1250;   883; 0;000
  2007.2083;   845; 0;000
  2007.2917;   878; 0;000
  2007.3750;   940; 0;000
  2007.4583;  1005; 0;000
  2007.5417;  1049; 0;000
  2007.6250;  1030; 0;000
  2007.7083;   976; 0;000
  2007.7917;   969; 0;000
  2007.8750;   968; 0;000
  2007.9583;   983; 0;000
  2008.0417;   963; 0;000
  2008.1250;  1022; 0;000
  2008.2083;  1050; 0;000
  2008.2917;  1061; 0;000
  2008.3750;  1056; 0;000
  2008.4583;  1080; 0;000
  2008.5417;  1049; 0;000
  2008.6250;  1062; 0;000
  2008.7083;  1040; 0;000
  2008.7917;  1020; 0;000
  2008.8750;  1011; 0;000
  2008.9583;  1004; 0;000
  2009.0417;  1006; 0;000
  2009.1250;  1037; 0;000
  2009.2083;  1022; 0;000
  2009.2917;  1011; 0;000
  2009.3750;   994; 0;000
  2009.4583;   996; 0;000
  2009.5417;  1020; 0;000
  2009.6250;   961; 0;000
  2009.7083;   932; 0;000
  2009.7917;   872; 0;000
  2009.8750;   835; 0;000
  2009.9583;   842; 0;000
  2010.0417;   841; 0;000
  2010.1250;   869; 0;000
  2010.2083;   905; 0;000
  2010.2917;   885; 0;000
  2010.3750;   922; 0;000
  2010.4583;   944; 0;000
  2010.5417;   979; 0;000
  2010.6250;   986; 0;000
  2010.7083;   996; 0;000
  2010.7917;   993; 0;000
  2010.8750;   940; 0;000
  2010.9583;   974; 0;000
  2011.0417;   955; 0;000
  2011.1250;-99999;00;000
  2011.2083;   945; 0;000
  2011.2917;-99999;00;000
  2011.3750;-99999;00;000
  2011.4583;-99999;00;000
  2011.5417;-99999;00;000
  2011.6250;  1004; 0;000
  2011.7083;   970; 0;000
  2011.7917;   980; 0;000
  2011.8750;   925; 0;000
  2011.9583;   897; 0;000
  2012.0417;   960; 0;000
  2012.1250;  1025; 0;000
  2012.2083;  1067; 0;000
  2012.2917;  1034; 0;000
  2012.3750;  1042; 0;000
  2012.4583;  1025; 0;000
  2012.5417;  1045; 0;000
  2012.6250;  1020; 0;000
  2012.7083;  1035; 0;000
  2012.7917;   901; 0;000
  2012.8750;   950; 0;000
  2012.9583;   970; 0;000
  2013.0417;   973; 0;000
  2013.1250;   998; 0;000
  2013.2083;   988; 0;000
  2013.2917;  1012; 0;000
  2013.3750;  1020; 0;000
  2013.4583;  1063; 0;000
  2013.5417;  1087; 0;000
  2013.6250;  1084; 0;000
  2013.7083;  1036; 0;000
  2013.7917;   947; 0;000
  2013.8750;   949; 0;000
  2013.9583;   924; 0;000
  2014.0417;   937; 0;000
  2014.1250;   961; 0;000
  2014.2083;   911; 0;000
  2014.2917;   985; 0;000
  2014.3750;   940; 0;000
  2014.4583;  1037; 0;000
  2014.5417;   989; 0;000
  2014.6250;   893; 0;000
  2014.7083;   900; 0;000
  2014.7917;   803; 0;000
  2014.8750;   807; 0;000
  2014.9583;   851; 0;000
  2015.0417;   860; 0;000
  2015.1250;   854; 0;000
  2015.2083;   844; 0;000
  2015.2917;   794; 0;000
  2015.3750;   866; 0;000
  2015.4583;   920; 0;000
  2015.5417;   924; 0;000
  2015.6250;   761; 0;000
  2015.7083;   790; 0;000
  2015.7917;   671; 0;000
  2015.8750;   729; 0;000
  2015.9583;   666; 0;000
  2016.0417;   667; 0;000
  2016.1250;   755; 0;000
  2016.2083;   763; 0;000
  2016.2917;   776; 0;000
  2016.3750;   861; 0;000
  2016.4583;   920; 0;000
  2016.5417;   917; 0;000
  2016.6250;   952; 0;000
  2016.7083;   918; 0;000
  2016.7917;   936; 0;000
  2016.8750;   892; 0;000
  2016.9583;   860; 0;000
  2017.0417;   876; 0;000
  2017.1250;   889; 0;000
  2017.2083;   922; 0;000
  2017.2917;   958; 0;000
  2017.3750;  1007; 0;000
  2017.4583;  1014; 0;000
  2017.5417;  1031; 0;000
  2017.6250;  1099; 0;000
  2017.7083;  1031; 0;000
  2017.7917;   985; 0;000
  2017.8750;   937; 0;000
  2017.9583;   950; 0;000
  2018.0417;   958; 0;000
  2018.1250;   983; 0;000
  2018.2083;  1018; 0;000
  2018.2917;   992; 0;000
  2018.3750;   945; 0;000
  2018.4583;   949; 0;000
  2018.5417;   948; 0;000
  2018.6250;   934; 0;000
  2018.7083;   903; 0;000
  2018.7917;   780; 0;000
  2018.8750;   718; 0;000
  2018.9583;   751; 0;000
